# BEAST v1.7.5
# Generated Fri Feb 28 17:28:00 CET 2014 [seed=1393604879633]
state	species.coalescent	speciesTree.rootHeight	posterior	speciation.likelihood	prior	likelihood	species.popMean	speciesTree.splitPopSize1	speciesTree.splitPopSize2	speciesTree.splitPopSize3	speciesTree.splitPopSize4	speciesTree.splitPopSize5	speciesTree.splitPopSize6	speciesTree.splitPopSize7	species.birthDeath.meanGrowthRate	species.birthDeath.relativeDeathRate	388373.treeModel.rootHeight	388373.kappa	388373.frequencies1	388373.frequencies2	388373.frequencies3	388373.frequencies4	388373.clock.rate	388373.treeLikelihood
1800000	5.684522923051658	3.3383173133934095E-9	-423.17208165342555	35.89856974769782	70.02319409799664	-493.1952757514222	4.6926456044386346E-4	0.0014584057055458198	0.0010653180360616992	0.0024425929592146005	0.0030913131009910476	7.580649937061218E-4	4.026709737583568E-4	3.05597025965856E-4	5980126.8600828955	0.9907081817995722	0.013701218930784556	3.9543979073076456	0.2626484065807728	0.16171587022937792	0.1656571648243226	0.40997855836552677	1.2615731435046111	-493.1952757514222
1830000	12.011304470557125	3.7143544151359097E-10	-416.12847338064125	39.215088026359574	76.82628830880094	-492.9547616894422	1.8921968573538405E-4	0.0019378393008772793	0.0016159025141128363	4.342986138359411E-4	2.7015555058665597E-4	1.679296884954277E-4	3.4544164710904245E-4	4.088939424178906E-4	3.600950559416488E8	0.08393238448333884	0.0010340343251110213	3.3288346162742184	0.29875563301742686	0.14705068452196313	0.16929110564777258	0.3849025768128376	17.69387316683858	-492.9547616894422
1860000	-9.977121268053821	1.3314231593523786E-5	-522.8688194070614	19.830199277061286	-30.177376476317	-492.6914429307445	14.092494285100516	89.0409973798144	62.109140057306874	44.08785976606971	28.081025679199985	54.41764167837432	20.000796424084736	43.24714948040801	48861.03925516832	0.5072599759264912	71.50031434955042	1.6007202972537664	0.2990245029803715	0.18151610659037726	0.16433587343749145	0.35512351699176004	2.2923853576994468E-4	-492.6914429307445
1890000	-3.7548381759787914	1.443654725580232E-7	-484.0287857008335	28.770431596862327	8.450479096457418	-492.4792647972909	0.25112683892162674	1.113746752614302	1.6969017442485181	0.694154984043567	1.1269815282076763	1.129008672298288	0.23627431588374578	0.31882498085289024	4422896.5136922905	0.5786818301257977	3.3115029916475653	1.7977052580046478	0.27739846760089	0.16542905379490716	0.1808731865283702	0.37629929207583285	0.004590181159945909	-492.4792647972909
1920000	-11.140662396512795	1.8427884391141525E-7	-519.7463325745796	27.88688396434923	-26.427137759071044	-493.3191948155086	11.077276629436899	121.80106107870428	27.082730754080202	30.53042587220157	33.440735964487146	13.934434705802829	25.950510503786404	4.511964953250722	2293776.6754541127	0.8088096731314001	104.41215383756784	1.1731197095799064	0.31886535587682285	0.16976483104400475	0.16130749239346173	0.350062320685711	1.8219403788952474E-4	-493.3191948155086
1950000	-8.92492271238361	3.648272337814879E-7	-510.68439575128565	26.931635224419058	-17.786751407103147	-492.8976443441825	5.341599809711339	32.09401487342453	29.164119675921192	21.850372224763944	20.686172101852552	6.71132038202316	3.9214013233801612	14.281247202258058	556998.6581170689	0.6559453049388313	31.86619674579417	2.7971542324611924	0.2873664456894577	0.16476086806760237	0.18217331810359147	0.3656993681393488	4.8449098320143457E-4	-492.8976443441825
1980000	-12.709593264798686	8.043755598740989E-8	-540.9405699000612	29.632798026010992	-46.48138986069213	-494.459180039369	111.74761743949621	569.0311134159384	107.31874381820431	74.26588079237106	28.082755092807208	46.05118005057137	264.6202930383464	275.722900495053	2.002364935546272E7	0.09202571737078048	179.47919007039928	1.0478595567468962	0.25686867302707633	0.2052927267890324	0.1799819930566607	0.35785660712723105	1.0740350336069788E-4	-494.459180039369
2010000	-18.095425023080793	6.903283874032936E-8	-562.7273944660657	29.33328002439933	-67.83847360933478	-494.8889208567309	826.0388312957992	3820.745189071326	6512.139888086453	3222.7717339734077	1941.0106671897734	5368.421814434381	1579.4594156476728	758.0626751010345	2.104104225118863E7	0.4613225166545229	1049.0735347885493	2.0629349384220754	0.32296685279633003	0.1959382300272998	0.14187586911134065	0.33921904806503006	1.4474624026375643E-5	-494.8889208567309
2040000	-1.2413371121265881	3.960437208346296E-11	-474.8711359280287	41.661709383475326	17.942314094345235	-492.81345002237396	0.2840243772715178	0.7498156672642345	1.7069157261131849	0.6156443069527359	0.05835190563994443	0.6213636608431167	0.16833135566594498	0.0758177571287029	1.0347360029596387E9	0.12486776126583796	0.9027700938792815	3.5990928375896027	0.3144046650272207	0.17222123684232926	0.14901226837056472	0.364361829759886	0.021607800626516082	-492.81345002237396
2070000	-19.980417275896773	2.8179982281772326E-7	-600.7090122100711	27.31509739249641	-108.16512322558867	-492.54388898448246	89507.21985263599	538823.164649866	252577.3959341444	622802.2177005151	12112.640159143215	749.8103616559391	421142.9631062459	19839.0365829641	989130.136157712	0.3413193449335099	8468.476735772449	2.874638831070448	0.27507814842122225	0.19386333468004788	0.17309736780278792	0.3579611490959427	2.188381404044272E-6	-492.54388898448246
2100000	-32.370649846355576	9.25329905254723E-6	-632.2053432832607	20.300288034054617	-136.96171855767508	-495.2436247255856	2109785.5068544685	6301120.159046712	1.228891497179601E7	8106700.0201766	1318203.0050894096	7458539.970451695	2961872.468869987	3353884.347374946	93137.4495812655	0.5135317691626468	2938449.151375276	1.569695903879055	0.28953044953299983	0.21505111767392404	0.14999545022967406	0.3454229825634027	6.535442421549989E-9	-495.2436247255856
2130000	8.549435459767482	5.124183746735266E-15	-410.4310280458868	63.2514555953981	83.65907261145352	-494.0901006573404	6.057111667352778E-4	0.0014935130982250467	0.001806338113754584	0.002905786915661514	9.867607478646744E-4	0.0010146550999703902	2.9627077575365614E-4	9.849277251071428E-4	1.8563642746185772E14	0.24808437744906664	0.004788750761809541	2.820817026748261	0.2614950443056348	0.14501531573654994	0.1701530801275728	0.423336559830243	3.463720993604855	-494.0901006573404
2160000	10.183341399821906	4.550221561995119E-15	-420.9706893769297	61.84130240957313	75.27789612123152	-496.2485854981613	0.0013471804267302287	0.004914112184218434	0.003648920105170408	0.009578871328870265	1.706303520219006E-4	0.0032721191501758804	0.0047028756633877835	0.004950776156210743	2.1179761700498723E13	0.3618221423985924	0.0022804390903577005	0.7103362250903943	0.27493359275626006	0.15879493322343097	0.1353002801230856	0.4309711938972237	6.6302009510513855	-496.2485854981613
2190000	-63.98576123892099	48.98286942880427	-783.0724582104045	-10.502384827693346	-289.3513399017132	-493.72111830869136	8.017753799768853E12	2.384935420514565E13	4.657456941274692E13	2.1415821222726426E13	1.9706368714092188E13	1.7127818733913814E13	2.795666873259871E13	2.1463591321736921E12	0.0012291507753862578	0.9257933057995505	3.2670736097954984E13	3.3788666524410216	0.3128711661794974	0.15630896435938185	0.14115912684221785	0.3896607426189031	3.908312873483736E-16	-493.72111830869136
2220000	-40.133047709763034	0.0021452553897346603	-662.8065360200785	9.330532951894174	-170.16769458174872	-492.63884143832973	4.373326087233926E7	1.9937061129883176E8	1.0295872145556611E8	7.357873622217308E7	9.719491297253023E7	6.6588035073211424E7	1.6607524382114568E8	8.791059828219356E7	65.8290854518723	0.6688494753486218	2.2552972884032872E8	3.4141853814314134	0.29586364473378945	0.18593505762701834	0.1680623685421276	0.3501389290970648	8.467150647592048E-11	-492.63884143832973
2250000	-8.157404469532711	5.2569984282937286E-11	-501.4450640924748	44.77450941128651	-6.3973610832937595	-495.047703009181	3.569169590620408	16.048869234200485	9.16500369217237	20.760630446068582	8.616670463053678	5.5388456503777554	13.218077518575022	0.9418920227982648	2.0344262445350063E10	0.16368777778057253	21.55392098322526	2.147499677514953	0.2315082828914471	0.19859236052968932	0.16198289466356905	0.4079164619152947	7.997288344381041E-4	-495.047703009181
2280000	1.1779607722345047	5.771061029106462E-13	-460.7915456400944	53.597806222182	33.21014420800111	-494.0016898480955	0.1028490495607981	0.4363124901729382	0.12753481247479542	0.3611064740564512	0.13607672547419666	0.268663905048522	0.244648923899349	0.02658709383874325	5.4654847200702576E11	0.31455399469645895	0.17865356490241951	3.501186700142881	0.29520262331897856	0.18705892619117098	0.1372690579249863	0.38046939256486423	0.06596157871300655	-494.0016898480955
2310000	10.766309170865517	7.188998194466132E-15	-421.14755484761145	62.47317197065847	79.1804106818794	-500.3279655294908	9.237164963426145E-4	0.0085679294169807	0.002913509949441371	0.0027829428416738487	0.0010934595475067116	8.364242950541091E-4	7.938474350728098E-4	6.80142064488892E-4	3.779727518146874E13	0.5511164109909177	0.003187747644579602	6.071438509655737	0.2760894671032881	0.18232740837773068	0.19747628145415103	0.3441068430648302	9.376796784990832	-500.3279655294908
2340000	11.428380089558685	7.42294948176583E-16	-401.461520050634	64.72683042284774	94.01706289181219	-495.4785829424462	3.0349496631062057E-4	9.026717590720771E-4	7.7642604610124E-4	8.166266622486933E-4	4.234779251016719E-4	9.381599635734199E-4	3.749986050719939E-4	1.91767287383962E-4	7.728171597907012E13	0.40891525863688516	0.0014371918709660551	1.8019652002460649	0.2693987451206582	0.16101696060507403	0.19644247275054344	0.3731418215237242	5.981858547492623	-495.4785829424462
2370000	-5.489235941573731	2.0667478290158732E-12	-492.023113244725	51.2407018926172	0.20580854627340273	-492.22892179099836	4.371872919316544	10.124428078938221	19.7668790340608	20.28043371622046	5.211833700024177	4.525884152160824	2.9294006826047	7.304394047136918	1.6504060587322485E11	0.533491605284715	5.443033352115685	2.8271371683388495	0.27964004498682504	0.17242521793233917	0.17609210217508062	0.37184263490575514	0.0036365584596641035	-492.22892179099836
2400000	-14.793045454210644	3.2348324417450217E-9	-545.2142922677676	35.279947275534106	-52.035169189877166	-493.17912307789044	518.3296406237083	981.0947850240166	2776.0169553212518	1523.238277029242	603.419083584195	440.99861255005413	1309.1297681743156	1034.1439769963818	5.245002015205757E7	0.09384331571846101	597.837571128395	4.007205197287763	0.26031423907075574	0.19003717582483834	0.1534840494734967	0.39616453563090914	2.7927517553255842E-5	-493.17912307789044
2430000	1.7561364037147322	1.1379251955149688E-12	-449.1483670740273	52.446191992319896	44.53076252659386	-493.67912960062114	0.01432500067137017	0.050047675983999965	0.04591904473408193	0.048263064738463854	0.02946827638808641	0.024425114738150778	0.017886713811689013	0.15594384014192958	3.199409159248106E11	0.49859498196376273	0.15887926300419933	0.9777248678902043	0.2791147709714682	0.16606534742355267	0.14859254098035773	0.4062273406246214	0.11964275013309124	-493.67912960062114
2460000	-13.446257678904912	9.860655434768166E-10	-528.5054709298956	38.86309655315944	-34.46139517433293	-494.0440757555627	64.09020444830715	221.96808610352517	222.5907693711167	366.99775176925715	91.2195981118225	203.03675023193188	73.33987053190941	208.3669766138701	1.174155738667616E9	0.13939237788270226	496.1043170802832	1.893386967928502	0.3127555860628125	0.1717877721598017	0.1710325802061441	0.34442406157124167	4.9781883990615364E-5	-494.0440757555627
2490000	-18.604322999647827	1.1635069278269074E-8	-553.3523419640995	33.920298230904784	-58.80797923936403	-494.5443627247355	486.70672797586025	1530.9142327657155	530.6382574478572	4055.4337862539637	1220.5043504534854	1685.0242047539891	1777.3336081618863	357.0739338655727	2.0094319519402463E7	0.7397416814418981	3510.4322681132794	2.805343416113229	0.2848002789499846	0.17973328679818973	0.14057508512873734	0.3948913491230882	6.130210742571716E-6	-494.5443627247355
2520000	-20.28226983504988	1.0128298461827298E-8	-561.3357672041911	32.76212978434281	-69.43504395024658	-491.9007232539446	2668.5454144177493	7366.963650232847	15902.824997448422	11351.518285353699	1404.889005646962	4792.750788906559	6882.789263886497	9281.549712952461	7643433.22160797	0.5454028444594013	11027.010353052583	2.0336149145950113	0.28943571426406856	0.167860319881373	0.17027948631560483	0.37242447953895347	1.4690985056754296E-6	-491.9007232539446
2550000	-5.757479487986508	4.894360002650845E-12	-492.34441935986115	48.58457027885453	2.140097633198451	-494.4845169930596	2.95451721512251	14.007574414914838	13.885005671504166	15.920293014067207	2.5911825740760843	3.8990345487929168	7.505839185014527	1.07770569589918	3.3387671464768173E10	0.3230530192374469	10.906229544180466	1.8085069666330365	0.2724632382615333	0.18687209517829803	0.16554808281467392	0.37511658374549467	0.0010664910658387669	-494.4845169930596
2580000	-31.22220339079366	1.9755756491575094E-7	-624.9634110920566	28.201680612648033	-132.1988580898615	-492.7645530021951	2162932.367733843	4225779.372781963	1.0748701877644915E7	1.0047230659028841E7	327771.3010144595	3227142.5432689185	706281.3971082503	2832985.1956654624	2753643.5792475105	0.6060726248988249	2055858.7677546476	1.7566034305428748	0.28263656473391296	0.1803040528461795	0.1715944145656426	0.3654649678542649	1.0610434680930489E-8	-492.7645530021951
2610000	6.166810308957057	3.1435762926106753E-17	-418.92829452919375	73.19640588940696	73.37425412498844	-492.3025486541822	0.0029690286079774872	0.008546705014050294	0.015532908138458312	0.014428649887078794	0.009797187356318302	0.009877750364118077	0.0030620247666423347	0.011204215690814362	6.96184337931852E15	0.5529686703682265	0.022188261563548587	1.9215975893782784	0.27166306007091673	0.18807117511859317	0.15319257343434317	0.38707319137614676	0.727653117970229	-492.3025486541822
2640000	-21.261431118510004	8.098938664176367E-11	-575.2918619130168	43.7328407614353	-80.75815014911069	-494.53371176390607	17189.19678851649	48083.41503610493	158317.39388617693	38047.09547019469	22035.363567182365	9194.56040059912	15178.116369543284	1348.1814748691381	1.5035858617534945E9	0.8099443554503144	10481.870348314107	1.6148474380248958	0.30951677939201455	0.16464631274465305	0.1957418711271736	0.33009503673615875	1.3388646551867985E-6	-494.53371176390607
2670000	1.163161080243607	7.675899471490507E-17	-449.34356462664675	70.31093071794882	46.152117851162174	-495.49568247780894	0.06483918398217944	0.3193621218472334	0.2336678798260822	0.1852163084847698	0.02024877425404051	0.28184200007666144	0.06328840278393294	0.15101695194615622	1.0510641956317101E15	0.5743854967936151	0.3153189736147498	1.5944854796685015	0.26518025978530335	0.1932081028639092	0.1839920708873428	0.3576195664634448	0.09083519180771377	-495.49568247780894
2700000	-0.05357413928506905	9.986950886995588E-17	-465.33824386077634	71.18012749183852	27.639475590641716	-492.97771945141807	0.4443235218041178	1.696496686510875	1.9079693268587132	2.199832298393923	0.16169945302506533	0.7872674260531869	2.1013125080986508	0.7577473108621297	5.204675001536664E15	0.13369869809840237	0.09150294713668021	1.9001969512171017	0.3012301279274018	0.19145040158301524	0.1369741449054423	0.37034532558414074	0.18364328221268444	-492.97771945141807
2730000	5.25613393460769	1.9473601293645898E-16	-435.5785974266338	69.41171712489964	58.757161845307664	-494.33575927194147	0.02065775299375752	0.03845243602594093	0.091251058618978	0.04638995918593	0.023742749307171896	0.011763322320961337	0.028310625354648622	0.05718421888191701	3.142157842535378E14	0.9644386788129907	0.041950007905179755	3.874180125254292	0.3001149576565156	0.16524248070188677	0.1498545290780366	0.38478803256356114	0.6185676758097325	-494.33575927194147
2760000	7.86506627606387	1.4540983478834675E-18	-414.92142745688915	79.60711814393751	80.11812164928783	-495.039549106177	0.001427334404425549	0.00924152531013044	0.002156463135248247	0.0034666388993231565	0.004602146158562269	0.006896872410532734	0.0018922274714893285	0.00410977626417105	2.87573402289292576E17	0.3840557081776358	0.006392084960718578	2.2968673904011014	0.2694196357214502	0.18942005780778162	0.17479952237446966	0.36636078409629846	4.465466107888735	-495.039549106177
2790000	5.61190597615667	7.998851083388685E-17	-432.03702447179666	70.69956449494414	63.08370164760847	-495.1207261194051	0.010501699773979674	0.023054095323095814	0.046317305842120224	0.04492404557741151	0.012206967349661644	0.017972966705167966	0.05125011494885509	0.021856576022727902	6.865900137594036E15	0.8016067081834972	0.027448733608799313	0.6508623887079503	0.29280375377986556	0.16245488076647674	0.16919388043872838	0.3755474850149293	0.41138681202924005	-495.1207261194051
