name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Bactris concinna 	 NA	NA	NA	341985	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris constanciae 	 NA	NA	NA	341986	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris elegans 	 NA	NA	NA	341987	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris ferruginea 	 NA	NA	NA	341988	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris gastoniana 	 NA	NA	NA	341991	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris longiseta 	 NA	NA	NA	341992	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris major 	 NA	NA	NA	341993	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris pliniana 	 NA	NA	NA	341994	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris rhaphidacantha 	 NA	NA	NA	341995	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris riparia 	 NA	NA	NA	341996	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris schultesii 	 NA	NA	NA	341997	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris setulosa 	 NA	NA	NA	341998	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris simplicifrons 	 NA	NA	NA	341999	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris trichophylla 	 NA	NA	NA	342000	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris acanthocarpa 	 NA	NA	NA	370899	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris balanophora 	 NA	NA	NA	370900	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris caudata 	 NA	NA	NA	370901	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris cubensis 	 NA	NA	NA	370902	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris hondurensis 	 NA	NA	NA	370903	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris jamaicana 	 NA	NA	NA	370904	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris mexicana 	 NA	NA	NA	370905	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris militaris 	 NA	NA	NA	370906	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris plumeriana 	 NA	NA	NA	370907	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris killipii 	 NA	NA	NA	453987	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris barronis 	 NA	NA	NA	681414	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris coloniata 	 NA	NA	NA	681415	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris sp. A.guadamuz 	 NA	NA	NA	1123536	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris sp. A.guadamuz312 	 NA	NA	NA	1123537	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris guineensis 	 NA	NA	NA	1123538	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Acrocomia aculeata 	 NA	NA	NA	169987	NA	NA	NA	169986	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Acrocomia media 	 NA	NA	NA	290269	NA	NA	NA	169986	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Desmoncus orthacanthos 	 NA	NA	NA	169989	NA	NA	NA	169988	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Desmoncus chinantlensis 	 NA	NA	NA	290266	NA	NA	NA	169988	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Desmoncus cirrhifer 	 NA	NA	NA	996936	NA	NA	NA	169988	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Desmoncus mitis 	 NA	NA	NA	996937	NA	NA	NA	169988	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Desmoncus polyacanthos 	 NA	NA	NA	996938	NA	NA	NA	169988	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Desmoncus schippii 	 NA	NA	NA	1125891	NA	NA	NA	169988	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Gastrococos crispa 	 NA	NA	NA	169991	NA	NA	NA	169990	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hexopetion alatum 	 NA	NA	NA	145671	NA	NA	NA	1202774	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hexopetion mexicanum 	 NA	NA	NA	446111	NA	NA	NA	1202774	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Elaeis guineensis 	 NA	NA	NA	51953	NA	NA	NA	51952	169729	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Elaeis oleifera 	 NA	NA	NA	80265	NA	NA	NA	51952	169729	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Barcella odora 	 NA	NA	NA	169993	NA	NA	NA	169992	169729	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus usitatus 	 NA	NA	NA	4712	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus aidae 	 NA	NA	NA	93236	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus blumei 	 NA	NA	NA	93237	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus caesius 	 NA	NA	NA	93238	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus castaneus 	 NA	NA	NA	93239	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus ciliaris 	 NA	NA	NA	93240	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus conirostris 	 NA	NA	NA	93241	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus deerratus 	 NA	NA	NA	93242	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus diepenhorstii 	 NA	NA	NA	93243	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus erinaceus 	 NA	NA	NA	93244	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus heteracanthus 	 NA	NA	NA	93245	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus hollrungii 	 NA	NA	NA	93246	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus humboldtianus 	 NA	NA	NA	93247	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus koordersianus 	 NA	NA	NA	93248	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus longispathus 	 NA	NA	NA	93249	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus manan 	 NA	NA	NA	93250	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus nanodendron 	 NA	NA	NA	93251	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus ornatus 	 NA	NA	NA	93252	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus paspalanthus 	 NA	NA	NA	93253	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus pogonacanthus 	 NA	NA	NA	93254	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus reticulatus 	 NA	NA	NA	93255	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus scipionum 	 NA	NA	NA	93256	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus sedens 	 NA	NA	NA	93257	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus sordidus 	 NA	NA	NA	93258	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus thysanolepis 	 NA	NA	NA	93259	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus warburgii 	 NA	NA	NA	93260	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus caryotoides 	 NA	NA	NA	244023	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus aruensis 	 NA	NA	NA	352069	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus nagbettai 	 NA	NA	NA	635018	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus palustris 	 NA	NA	NA	635019	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus viminalis 	 NA	NA	NA	635020	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus simplicifolius 	 NA	NA	NA	746888	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus metzianus 	 NA	NA	NA	752822	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus gamblei 	 NA	NA	NA	759663	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus thwaitesii 	 NA	NA	NA	858473	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus dransfieldii 	 NA	NA	NA	862518	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus hookerianus 	 NA	NA	NA	862519	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus peregrinus 	 NA	NA	NA	862520	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus pseudotenuis 	 NA	NA	NA	862521	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus tenuis 	 NA	NA	NA	862522	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus rotang 	 NA	NA	NA	940353	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus karnatakensis 	 NA	NA	NA	1202427	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus longisetus 	 NA	NA	NA	1202428	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus andamanicus 	 NA	NA	NA	1225070	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus baratangensis 	 NA	NA	NA	1225071	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus brandisii 	 NA	NA	NA	1225072	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus delessertianus 	 NA	NA	NA	1225073	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus guruba 	 NA	NA	NA	1225075	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus lakshmanae 	 NA	NA	NA	1225076	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus tetradactylus 	 NA	NA	NA	1225077	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus travancoricus 	 NA	NA	NA	1225078	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus unifarius 	 NA	NA	NA	1225079	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus vattayila 	 NA	NA	NA	1225080	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus stoloniferus 	 NA	NA	NA	1225863	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus khasianus 	 NA	NA	NA	1226470	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus erectus 	 NA	NA	NA	1233740	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus gracilis 	 NA	NA	NA	1233741	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus henryanus 	 NA	NA	NA	1233743	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus rhabdocladus 	 NA	NA	NA	1233744	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus nambariensis 	 NA	NA	NA	1233872	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus bonianus 	 NA	NA	NA	1234534	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus karinensis 	 NA	NA	NA	1234535	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus platyacanthus 	 NA	NA	NA	1234539	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calamus yunnanensis 	 NA	NA	NA	1234541	NA	NA	NA	4711	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calospatha scortechinii 	 NA	NA	NA	93262	NA	NA	NA	93261	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ceratolobus concolor 	 NA	NA	NA	93264	NA	NA	NA	93263	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ceratolobus subangulatus 	 NA	NA	NA	93265	NA	NA	NA	93263	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ceratolobus pseudoconcolor 	 NA	NA	NA	292642	NA	NA	NA	93263	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Daemonorops callicarpa 	 NA	NA	NA	93269	NA	NA	NA	93268	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Daemonorops didymophylla 	 NA	NA	NA	93270	NA	NA	NA	93268	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Daemonorops fissa 	 NA	NA	NA	93271	NA	NA	NA	93268	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Daemonorops longipes 	 NA	NA	NA	93272	NA	NA	NA	93268	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Daemonorops oxycarpa 	 NA	NA	NA	93273	NA	NA	NA	93268	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Daemonorops periacantha 	 NA	NA	NA	93274	NA	NA	NA	93268	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Daemonorops acamptostachys 	 NA	NA	NA	292643	NA	NA	NA	93268	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pogonotium ursinum 	 NA	NA	NA	93312	NA	NA	NA	93311	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Retispatha dumetosa 	 NA	NA	NA	93314	NA	NA	NA	93313	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
x Gigantocalamus malpenensis 	 NA	NA	NA	1035562	NA	NA	NA	1035561	169736	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Metroxylon sagu 	 NA	NA	NA	93297	NA	NA	NA	93296	169738	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Metroxylon salomonense 	 NA	NA	NA	93298	NA	NA	NA	93296	169738	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Metroxylon vitiense 	 NA	NA	NA	101625	NA	NA	NA	93296	169738	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Metroxylon warburgii 	 NA	NA	NA	402705	NA	NA	NA	93296	169738	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pigafetta elata 	 NA	NA	NA	93304	NA	NA	NA	93303	169740	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pigafetta filaris 	 NA	NA	NA	93305	NA	NA	NA	93303	169740	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Myrialepis paradoxa 	 NA	NA	NA	93300	NA	NA	NA	93299	169741	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Plectocomia elongata 	 NA	NA	NA	93307	NA	NA	NA	93306	169741	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Plectocomia mulleri 	 NA	NA	NA	93308	NA	NA	NA	93306	169741	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Plectocomia himalayana 	 NA	NA	NA	1233746	NA	NA	NA	93306	169741	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Plectocomiopsis geminiflora 	 NA	NA	NA	93310	NA	NA	NA	93309	169741	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Korthalsia cheb 	 NA	NA	NA	93285	NA	NA	NA	93284	417007	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Korthalsia jala 	 NA	NA	NA	93286	NA	NA	NA	93284	417007	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Korthalsia debilis 	 NA	NA	NA	292690	NA	NA	NA	93284	417007	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Eleiodoxa conferta 	 NA	NA	NA	93276	NA	NA	NA	93275	417008	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Salacca affinis 	 NA	NA	NA	93316	NA	NA	NA	93315	417008	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Salacca glabrescens 	 NA	NA	NA	93317	NA	NA	NA	93315	417008	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Salacca ramosiana 	 NA	NA	NA	93318	NA	NA	NA	93315	417008	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Salacca rupicola 	 NA	NA	NA	93319	NA	NA	NA	93315	417008	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Salacca zalacca 	 NA	NA	NA	145711	NA	NA	NA	93315	417008	169733	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Eremospatha wendlandiana 	 NA	NA	NA	93278	NA	NA	NA	93277	169735	169734	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Eremospatha macrocarpa 	 NA	NA	NA	115464	NA	NA	NA	93277	169735	169734	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Eremospatha laurentii 	 NA	NA	NA	292764	NA	NA	NA	93277	169735	169734	169698	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
